player_id,game_id,time_end,team,mean,std
69302,414749,2007-05-15 15:58:42,2,14.613441485,6.11126902866
70270,322154,2007-04-06 18:47:59,2,26.1198473981,3.95972924453
70270,321537,2007-04-02 09:54:10,1,26.4535609467,4.0150846209
70270,318683,2007-03-27 18:23:24,1,25.0567957343,5.06892125138
70270,296704,2007-03-26 20:58:55,2,23.2397872774,6.78809101901
70270,319268,2007-03-28 04:35:54,1,28.3813315425,4.5937598423
70270,297758,2007-03-22 17:12:15,2,22.6393224866,6.53360054717
70270,302559,2007-04-01 18:32:30,2,21.970873087,5.62876361328
70270,320504,2007-03-30 19:24:51,1,26.698998473,4.36674536311
70270,297268,2007-03-19 13:15:19,2,21.9619105195,6.31534202346
70270,296573,2007-03-27 02:14:33,3,23.9047764919,6.98702602794
70270,310570,2007-03-28 21:50:45,1,25.4390858517,5.17196971927
70952,378285,2007-04-27 03:38:05,1,30.0572187018,4.32917273037
70952,325649,2007-04-09 11:25:28,1,26.9341929411,5.58458634329
70952,308876,2007-03-26 21:11:39,1,22.515576574,5.41034559712
70952,342726,2007-04-20 09:02:03,1,29.4030127976,5.06842183771
70952,363240,2007-04-22 08:58:18,1,27.6897788697,4.73864238158
70952,326002,2007-04-04 05:15:47,1,28.3101254682,5.30131007056
70952,302004,2007-04-01 05:55:20,1,22.9086102369,7.68343929279
70952,349885,2007-04-15 15:23:14,1,31.0595677359,4.81154756387
70952,303865,2007-04-18 16:45:57,2,25.0320938016,5.82124142299
70952,334338,2007-04-08 04:19:38,1,28.9845101089,5.16978728773
70952,302201,2007-03-24 05:21:59,1,24.9021711571,7.06427663132
70952,362094,2007-04-21 17:43:37,1,28.3904933488,4.88884203105
70952,382166,2007-05-05 05:05:52,1,28.5223627385,4.13908675589
70952,375368,2007-04-29 03:20:01,1,29.002004169,4.51930363335
73527,385228,2007-05-01 23:06:28,2,25.3619478037,3.7027049817
73527,320163,2007-04-17 22:52:17,2,20.7259275829,7.16079698515
73527,350418,2007-04-18 18:51:06,3,20.1503412,5.07180822344
73527,377336,2007-05-01 22:08:23,3,26.2658290141,4.22903243868
73527,327110,2007-04-04 00:46:16,2,18.0817705705,6.56945723183
73527,335338,2007-04-30 19:31:45,3,21.2949157766,5.3242059884
73527,371690,2007-04-21 19:24:51,2,20.6030295527,4.71372942487
73527,353295,2007-04-24 21:22:26,2,21.5628245752,4.8838361421
73527,327385,2007-04-03 19:45:04,2,16.4863678823,6.15927829401
73527,334540,2007-04-11 07:16:41,2,16.0126793983,6.10663818866
73527,395413,2007-05-16 00:37:36,1,23.6769826193,3.46312580951
73527,378131,2007-04-26 23:51:04,2,25.5642209832,4.09755508695
73527,325708,2007-04-08 19:26:20,2,20.3815364386,7.02250287959
71476,327617,2007-04-09 01:34:05,2,20.9486290004,5.89622702804
71476,471210,2007-06-12 10:13:26,1,25.9631561216,3.10313121076
71476,388026,2007-05-11 15:49:51,2,27.5309037144,3.10743953064
71476,441922,2007-05-30 18:59:03,1,25.7506154369,2.59272739364
71476,471243,2007-06-06 13:41:51,1,25.7647582601,3.0672817046
71476,351115,2007-04-18 13:44:38,1,26.366767521,3.8003501582
71476,327205,2007-04-11 08:26:56,3,21.3497883941,6.00397027107
71476,307360,2007-03-31 01:33:32,2,20.6051336229,7.13990698813
71476,304098,2007-03-31 16:03:10,2,22.1751700101,7.60226193446
71476,379259,2007-05-05 19:09:55,2,26.3812478307,3.39062042631
71476,412009,2007-06-13 01:53:46,1,27.9673897625,2.83321426692
71476,447268,2007-05-30 11:04:07,1,25.7600662239,2.50794517733
71476,345774,2007-04-20 16:29:42,1,19.9000381706,4.77139462542
71476,389530,2007-06-23 15:47:16,1,26.4496369199,2.96488706496
71476,518372,2007-06-22 18:37:40,1,26.2809532732,3.00634109965
71476,369753,2007-04-24 22:22:02,2,25.9527157053,3.80058504756
71476,519726,2007-06-23 15:58:08,1,26.4714510848,2.83226466232
71476,345860,2007-04-23 22:08:23,3,20.0755850531,4.82123980422
71476,423730,2007-05-21 18:33:22,1,25.8631320186,2.61036812501
71476,306238,2007-03-31 15:30:31,2,21.7081922932,7.42664167391
71476,412057,2007-05-14 19:39:55,2,27.0236266999,2.71601269226
71476,327635,2007-04-09 01:28:02,2,20.0969082091,5.62960797558
71476,307379,2007-04-02 13:27:40,2,20.0389403252,6.88738258204
71476,373799,2007-04-26 17:19:41,2,25.4552410923,3.70561139852
71476,386524,2007-05-05 22:55:44,1,25.6168734945,3.29612661807
71476,347892,2007-04-17 02:48:25,2,25.4821488072,4.16683440396
71476,332447,2007-04-09 23:54:50,2,18.7925826267,5.41375076551
71476,493478,2007-06-19 22:10:54,1,26.7172085278,3.06395575033
79259,372192,2007-04-24 23:38:36,1,30.55997682,5.23163410138
79259,371556,2007-04-22 20:03:37,1,29.891084061,4.43155672131
79259,380908,2007-04-24 19:46:30,2,25.4623624409,3.89277168245
79259,352799,2007-04-14 14:51:59,1,23.6255509711,7.85484166257
79259,352595,2007-04-17 14:39:49,1,24.3216986862,6.93227147189
79259,370170,2007-04-20 17:11:14,1,29.1518809584,3.98832064794
79259,383071,2007-04-29 23:46:41,1,24.4894960516,3.7540967976
79259,352860,2007-04-16 16:20:13,1,22.571793934,6.4587830391
79259,360148,2007-04-17 21:37:15,1,28.8945536642,5.37894879047
79259,370173,2007-04-22 06:10:36,1,27.8348041513,4.69271493783
79259,378422,2007-04-25 07:12:06,1,28.4937898763,4.26411608162
79259,352887,2007-04-16 03:46:34,1,26.3626157748,7.2959589629
70845,343076,2007-04-12 20:30:31,2,29.2924997492,5.46292688699
70845,463421,2007-06-04 18:07:34,2,34.6377834258,5.42355826073
70845,375624,2007-04-25 16:49:28,2,31.4829488414,4.23353089791
70845,388457,2007-04-30 16:42:51,2,31.4437328839,4.11897615551
70845,472562,2007-06-06 01:50:45,2,32.4236355558,5.03747524135
70845,300996,2007-03-24 23:58:34,2,22.4216570937,7.50487708489
70845,390319,2007-05-13 09:17:45,2,34.046652701,4.36727066984
70845,342281,2007-04-20 10:21:39,1,31.9279440512,5.95474352988
70845,369994,2007-04-20 21:28:53,2,33.7839584442,4.49628612085
70845,327782,2007-04-12 06:50:27,2,31.1513158457,6.2417908905
70845,376349,2007-04-26 11:33:03,2,32.32624081,4.08904342634
70845,388992,2007-05-07 05:37:28,2,32.2503599452,3.98555858942
70845,378471,2007-04-24 08:40:35,2,32.9922905769,3.96540719381
70845,355202,2007-04-16 18:52:27,2,31.625605615,4.92682992509
70845,318320,2007-04-07 07:52:04,2,27.8688101018,6.95379289592
70845,336845,2007-04-12 19:04:04,1,31.5295054692,6.10956423752
70845,356401,2007-04-18 10:03:53,2,32.7734420536,4.69296261611
70845,353812,2007-04-20 12:36:14,2,30.5686750529,5.1691646577
71535,304923,2007-03-26 19:43:06,2,24.1712214159,7.98256053056
71535,325213,2007-04-03 02:35:35,2,21.049053997,4.47095168372
71535,318041,2007-04-09 02:11:15,2,22.6523222032,4.80280028687
